atoms,coordinates,total_energy,forces,source,charge
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.9203313830696256, 1.5199418041169783, -1.0828119675018715], [-0.5231905543292377, 1.3689946110564668, 1.4768311757775558], [0.5232681382831904, -1.3691576351797987, -1.4768984131577925], [-0.9204089670235792, -1.5197787799936482, 1.0828792048821092], [3.986546421255378, -0.7586566406846246, -1.3572628100111954], [6.4504582279902625, -0.9375231527284975, 2.6977331609055075], [3.4656189847747525, -0.7416664037431757, 3.358744546992438], [4.39695598312538, -2.4443695662970333, 0.9863616540985997], [4.424712575121372, 1.9263314837918164, -0.15494370422448656], [7.045937913294567, 1.4786751103829179, 1.1791193000876041], [2.5964323647716796, 1.7803899326442023, 2.1834120379598203]]",[-64250.5546875],"[[-0.26258819619451823, 0.27536802577017516, -0.7920076824701001], [0.13626175496518195, -0.004928770968050735, 0.7345491515619399], [0.5120960006881072, 0.22814151406626468, 0.10092243674922868], [-0.09805719780651155, -0.09192871293226484, 0.07455997590420171], [0.08232532879755416, -0.2479215358125958, -0.25566050917296884], [-0.3896038991393639, -0.2586507037982201, 0.18622320203175127], [0.12771499196821268, -0.5624625509921267, -0.028481467536975655], [0.10074461915655253, 0.02434825751792305, 0.31571652419300034], [0.3210219984915437, -0.05621972129995851, -0.29182031828213806], [-0.02404998881793496, 0.2984598359024853, -0.24110096100780296], [-0.5088849996016207, 0.3969645087499072, 0.20408050035189543]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.093939388535077, 20.407216472305425, 15.586362534899518], [9.114473160816015, 16.93526847434589, 14.542556513735907], [7.521824365912394, 19.329574562698802, 15.441528955678411], [9.802134488951715, 19.949557329305126, 13.730578526348816], [11.38750114812746, 18.58873236056909, 18.138841978449427], [10.708451348310703, 16.190556082124598, 16.545100523078272], [8.455149555191575, 19.631099819241218, 18.345187717374486]]",[-40889.765625],"[[-0.3204636059991, -0.36388580852389885, 0.3213037401312987], [-1.2859569813066631, 0.6851931996236996, -1.8757550019606526], [-0.472215237610274, 0.07880507525231854, 1.2549900835375734], [0.9317533869838638, -0.146955750240167, 0.03751743974437984], [-0.624007081297062, 0.7351461620451586, -0.785005536259946], [1.4864589154614736, -0.8058561659529275, 1.6321346155759937], [0.2735388391285683, -0.1828202422774047, -0.5899327465339235]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.476147103268447, 5.45172132790463, -0.09087036115328334], [-2.8178620468070252, 5.637670393408186, -0.060237014837631886], [-5.370321812627412, 2.454329965084767, -0.016745075930875084], [-2.454364912248642, 2.5301715630294628, -0.003480013753995422]]",[-23365.69921875],"[[-2.6622584637482607, -0.6865584561550911, -0.008942687391072832], [2.8764026787986716, -0.6258474779546328, 0.04050932615644402], [-0.5131473767725077, 0.3858996573504628, -0.021479331611239796], [0.29876662010083865, 0.9310859282351834, -0.010041875736222377]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[11.989095759925393, 20.333874188963108, 15.569632601715337], [9.257546588574701, 16.864682382234207, 14.663729545722848], [7.485435546183912, 19.192590015722576, 15.360350483839301], [9.804426083452004, 19.694549052862747, 13.594832310735821], [11.27754930253713, 18.827119185529394, 17.92505967594125], [10.82298522029407, 16.14280462428438, 16.673772232890904], [8.518894511118013, 19.67204368301483, 18.164515741427007]]",[-40889.87890625],"[[0.024288793011222443, 0.29063997559206034, -0.6872778512162651], [-1.5608080607902062, 0.2236394585265334, -2.2384334711963954], [-0.32702712176809523, 0.11491119969788054, 0.9224855834187901], [0.840028202690064, 0.08429957715950209, 0.18724650165415024], [0.16870019872895464, -0.19714474006196825, 0.25278148910970877], [1.498614069468643, -0.6489488525959765, 1.8270464541553773], [-0.6384237788918246, 0.12073871107012216, -0.27795805367876764]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.1647644685633, 20.30485064343203, 15.58910749785177], [9.188127275198468, 17.10162377672025, 14.50410371576258], [7.476408682180293, 19.41585516989345, 15.633877209994315], [10.068172895164112, 19.901122687186618, 13.944948211835099], [11.286160182280872, 18.83038217408311, 17.9370477977293], [10.794629646729165, 16.241710651761434, 16.59797403626476], [8.51647998767314, 19.580464306564796, 18.35241783734637]]",[-40890.03125],"[[1.507602651076449, 0.6123903165887126, 0.9236672630832486], [-0.7558857200203322, -0.16196210495905267, -0.7783705437836576], [0.21122683410683388, 0.0491254935504159, -0.038731463904441016], [-1.5094373913039463, 0.048276262850217064, -1.2951018860728658], [0.3548910562651035, -0.25241299840146203, 0.49010030385987025], [0.5243063305995395, -0.507956779426549, 0.6619272742893069], [-0.33928198321083397, 0.2092144819750268, 0.028856324300159778]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.09172221048956447, 0.2578081148295933, -0.07083861282638403], [3.4076158760197144, -0.011410734332249695, -0.21538447676639316], [3.752387103596357, 3.0682727297921035, -0.17105096457003138], [7.082346177437074, 2.8209286401831344, -0.09484486548629062]]",[-23374.279296875],"[[0.6818595054267084, -0.04795076101052935, -0.04385861667381081], [-0.5941359882994959, 0.4468784932259502, 0.04748973624848825], [0.6017551996085843, -0.4478960335740924, 0.019936895121107606], [-0.6902083962152861, 0.04934431511891623, -0.02840240607117473]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.908174763142125, 1.8622057186515761, 0.3184626777825232], [0.18116630469653738, -1.397306870622282, 0.2603762432293095], [-1.528112876323918, 0.759910358871245, 4.195376624632421], [-1.7544860431283213, 2.581932779361284, 1.6236126786293061], [1.481923609874087, 3.694650975994181, 2.44841345479467], [0.8429630321306867, 2.448869478616774, 5.1773180150297655], [4.753913443922797, 2.7030161442278753, 3.133807384505452], [-0.004364001695534123, -1.7701677240607612, 3.181474569724851], [3.705324810125744, 0.5682679037600378, 1.1109490383374938], [3.5794570083620596, 1.0347757678209273, 5.328455393858848], [2.977416009889673, -1.3646170596525204, 3.48418457651082]]",[-64250.79296875],"[[0.005255214346235238, -1.086172899550279, -0.5907102485585803], [0.14098543971961372, 0.4073451377988169, 0.417149942266238], [0.23975879299552982, 0.7320078717961631, -0.6682938434475589], [0.10069782505321669, -0.44784183468956945, 0.951296352888021], [0.018355897204501193, 0.4988659192785948, 0.8978137781006592], [-0.053937660297825644, -0.08498745047853883, -0.4226755031167345], [-0.5365185631283602, -0.18621183774951258, -0.14489943222006083], [0.06695295163081745, 0.13341893605439276, -0.462310057220093], [-0.09341306302775071, -0.5177171037847554, 0.48375018977092304], [-0.0966375881243222, -0.07840521706820928, 0.042755921342015654], [0.21621590827589884, 0.6251543081601635, -0.5048092846231612]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.33317253094855, 20.439851056657474, 15.535438146502397], [9.044309518110115, 17.018376809720284, 14.423616287447176], [7.2908204121294125, 19.302214277670647, 15.462554681986967], [9.813871915152083, 19.921882447758826, 13.825594144093596], [11.044308393282558, 18.901564135362783, 18.088250889661836], [10.751135040198204, 16.09191096762021, 16.509144588459105], [8.290250343600785, 19.893848795213202, 18.28596338550464]]",[-40889.9609375],"[[-1.196206405329452, -0.5171956837761561, 0.30895169093547786], [-0.2942713008551041, 0.1399958215671982, -0.30480496204854945], [0.41624995281944266, 0.1950104661510301, 0.49965350003320097], [0.5942326618316623, 0.09782533559558708, 0.18872540100792887], [0.3448738785594659, -0.2865560330789485, -0.8914209836757023], [0.2430850824113338, 0.5979617919128871, 0.7158736763427007], [-0.10612182727284702, -0.2351208802898499, -0.5260798785380592]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.8110177078227092, 1.6616618476389833, 0.430325674866054], [0.2971756557260692, -1.1983662320502606, 0.33851643813462445], [-1.4334503056796162, 0.8686793210224102, 3.961332236668213], [-1.6793180497565527, 2.579352088943551, 1.854043877742019], [1.5037550802390376, 3.500488633684243, 2.6030214682935346], [0.9108701836151923, 2.2834720245170614, 5.202910209937289], [4.529639370287933, 2.6330083877576755, 3.1268504267741224], [-0.08784593596711496, -1.7150855815047288, 3.119165609432482], [3.6793415326070456, 0.4183805997925375, 1.1378030563456316], [3.9420948649931664, 0.7979013347589423, 5.36450561802764], [3.116650834018502, -1.3864335369497855, 3.3636110247926587]]",[-64250.7734375],"[[0.36222790886933776, 0.26491849111855115, -0.8414227698136548], [-0.08888241680510216, -0.44087280430639136, -0.2993851250183369], [-0.36839130934376585, -0.8314021468278816, 1.488634069935216], [-0.7034130751115591, 0.9426116758414399, -0.9426872663160593], [0.2638743655490632, 0.5160628550986964, 0.17000529141320017], [0.5750234253018451, -0.3072500825030756, 0.28419318797094684], [0.20953952101589027, 0.03767327439290648, -0.1618784926381471], [0.5548752213798167, -0.22701120507129224, 0.24959105685985344], [0.3549833589194857, 0.03363027929131803, -0.1545738302632405], [-0.7250494343638502, 0.07407635113291217, -0.05135573651086577], [-0.4258819790591622, -0.06421601080658702, 0.25640623234503057]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.20796164070815787, 0.16758221951595104, -0.041278132285191615], [3.405188741429573, 0.08522458497374234, -0.054976933811872075], [3.7550878579053175, 2.9866344902929125, 0.17786522416271344], [6.8589548085670415, 2.7065945319917115, -0.02241832269738476]]",[-23374.337890625],"[[0.32310880981195556, -0.013916874864626026, 0.005729470012439321], [-0.3159706007474864, -0.4593850143848709, -0.04611640644871893], [0.16425403900276847, 0.48497089880288935, 0.02110434629282673], [-0.1680935723146109, -0.013164924477274147, 0.02116098772669972]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.842687901605509, 5.416997197308331, 0.09637733317006922], [-2.7478981228235964, 5.5421274235290365, -0.31210953891241094], [-5.609559327761329, 2.4299115804596703, 0.08267103557264033], [-2.6771783893474392, 2.623954287026343, 0.10561808526201125]]",[-23366.02734375],"[[0.7725855584811507, -0.2278479967675384, -0.24525185508414918], [-0.7727182274774216, -0.08338436677359974, 0.25205900872304016], [0.08460985806008277, 0.29156942989732976, 0.15365224353798249], [-0.08630267331482519, 0.01712279030625548, -0.1607364594062949]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.202702863721044, 20.402021965088966, 15.686683632819989], [9.010810322443275, 17.05933518500222, 14.40282820384144], [7.454502591718261, 19.49752617632943, 15.613280404279015], [9.657382894035031, 19.91299913257807, 13.725823051654945], [11.242758357486453, 18.724696167938838, 18.143334505444916], [10.815694306877976, 16.260866833935896, 16.50364504502286], [8.426752972730746, 19.645410201670636, 18.119456776305984]]",[-40889.7734375],"[[-0.9476304719794368, -0.31648471881908163, -0.21651595618025551], [-0.277980062333963, -0.10693717595690522, -0.04914155781182481], [-0.9687068446544452, -0.3927575131716496, -1.4532145332564015], [1.5192728947600393, 0.48916596445590094, 0.2657576482310099], [0.04645190988521854, 0.2655495430263944, -0.8759784153539619], [0.1099809524015806, -0.14274212121209578, 0.2331379415944253], [0.52409190047766, 0.2132255079622813, 2.1034494523627396]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.279287973821518, 0.2872648589005711, -0.04818898755402023], [3.394233746363989, 0.11797714918099304, -0.0441587323573339], [3.9083867049349643, 3.2271322498159987, 0.060437610520836925], [6.935527363688988, 2.725502615090179, -0.08383080189591922]]",[-23374.353515625],"[[0.07720507687287413, -0.07249136800420845, 0.003298437154121797], [-0.05666508803511416, 0.5696529020574558, 0.016363291155859976], [-0.028250042413829602, -0.5301386242262979, -0.0231189558544541], [0.008677066577027508, 0.031438479486531744, 0.005156231962157058]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.0145981731729394, 1.7769741443286162, 0.2443800667915848], [0.04473433745602859, -1.2124137423824612, 0.39456570435208116], [-1.5017847468662686, 0.8850816173846668, 4.135673105658588], [-1.8343259810344423, 2.3971846062340307, 1.7493071288658224], [1.5380339301742842, 3.5994100958050814, 2.5731409304159087], [1.0473733722509846, 2.2361721657535307, 5.186015726773311], [4.408394673843552, 2.4254041999082703, 2.9679939717989647], [0.07211891280129845, -1.7218529140879628, 3.0642631629007058], [3.819087236306382, 0.37799877811564847, 0.996386668852336], [3.505286995972694, 0.7770584734629129, 5.3352285002176405], [3.011841876912319, -1.5452568017792028, 3.3679757849935887]]",[-64250.828125],"[[-0.24963029191572733, -0.43934304850404227, 0.24875832750884194], [0.01483383874385119, 0.47408633325651683, -1.5506331715296995], [0.09971021236237274, -0.1313241543097864, 0.13315236393165325], [0.156470174156448, 0.09915413386404999, -0.17822326155662074], [-0.26656142694446305, 0.02294513375829354, -0.07308822422115242], [-0.972529048721426, 0.6287307146294021, -0.10279589781168404], [0.6109314718506493, 0.5105411509050681, 0.7148802015334169], [-0.2906117962858757, -0.24720347772580287, 1.34642576145579], [-0.4503913419899986, -0.8865158303600924, -7.044266045365582e-05], [0.9254968611015881, -0.5796231313934828, -0.031041896889655987], [0.4148561570272254, 0.5419559350918007, -0.49538623776361407]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.9182736866199703, 1.720325694302084, 0.2931178328220361], [0.4436576333603125, -1.2315648198213833, 0.14842292881989683], [-1.3989370732732014, 0.7300135938868799, 4.064600147157149], [-1.6452498117611054, 2.5105288869122893, 2.014385764841741], [1.4968861011639687, 3.683393844759733, 2.4500406465364075], [0.9731102022814971, 2.2021662563704694, 5.204744308496361], [4.627431427861316, 2.4994394614848257, 3.0858238592428964], [0.11646005116885745, -1.646103800651708, 3.2101267163835465], [3.7006758560406574, 0.32256311439049046, 0.9544366347938458], [3.58022179662312, 0.7162019480104254, 5.372473815519191], [2.9249877709425127, -1.4171509833197347, 3.2653147293945004]]",[-64250.6953125],"[[0.11415766036789889, 0.0816205890324799, -0.16461923869715428], [-0.23000772461380758, -0.3258115549452867, 0.8299756980075125], [-0.2567128108550177, -0.38089741912595393, 1.3350882187047082], [-0.4530552120220969, 1.0305321395793954, -1.2674774242563356], [0.16556849050768116, -0.5490367571020691, 0.8198753707797936], [0.1571198408614424, 0.548786331516085, -0.47831996547821176], [-0.2518710609783232, -0.3069769283526142, 0.2633590133472701], [-0.7284849443021655, -0.7364430271947517, -1.0995606410925691], [0.02927260670031901, 0.22137801778312327, 0.21856867465395124], [0.2665596271712578, 0.2640470409325815, -0.3695272233467203], [1.1849028011588119, 0.14166451986099063, -0.09787480364768496]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.9144964687135821, 1.761708367387602, 0.23112471039091045], [0.0854738890162616, -1.0297866176043058, 0.2659663949476962], [-1.301969326672759, 0.6874807624833699, 4.1083590027951296], [-1.8362216024529103, 2.677581848089872, 1.7260792547817012], [1.5264884870111424, 3.5743946401507145, 2.592274843306686], [0.909604786854307, 2.3445856386259236, 5.197412189086981], [4.469895232884279, 2.5852807817364285, 3.2807210061526884], [0.08787240308148159, -1.7445234195507722, 3.171048228111844], [3.7583722817844842, 0.30081619136777416, 0.960764384980582], [3.593862093700006, 0.7280799820307741, 5.532366916109591], [2.943628093508029, -1.3294347185585433, 3.319861870847511]]",[-64250.8125],"[[0.07572334930405873, 0.4165265008279483, 0.3257089678725889], [0.0421295745555518, -0.5392495904120592, 0.20688845508459483], [-0.7684414521208928, 0.9874039171521471, -0.35444121580798055], [0.27247759000258487, -0.652529887053457, 0.6853634067468223], [0.019756419006296867, -0.06712341586439798, -0.33091422051464714], [0.2351531219412692, -0.15249894886807475, 0.23931049520115422], [0.15167300723315152, -0.4744660339807275, -0.2786581140335084], [-0.41551955343067104, -0.29598422214765346, -0.6419945289309896], [-0.044198768667389046, 0.48790077531471976, 0.4187186245919115], [-0.3645276590709734, 0.18862456228634472, -0.4829547928583971], [0.795384057003101, 0.0852411156562923, 0.2037425543660459]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.169937086281951, 20.175552032768362, 15.525209346186688], [9.012435957812293, 17.149465636662466, 14.262505203872957], [7.49976541997102, 19.310921645226202, 15.514088115260249], [9.774614693172484, 19.926903008334683, 13.770043213452208], [11.203171210317771, 18.697400439517533, 17.895972684911456], [10.891774919174686, 16.0994820224698, 16.71769767165769], [8.439843968376517, 19.673619118271976, 18.20974908168338]]",[-40889.96484375],"[[-0.11025045558354003, 0.24658476711993832, -0.11756406540238118], [0.5658666934545796, -1.4855040072208732, 0.5272209347501713], [-0.8501357290106036, 0.3286775137972859, 0.2344066274378337], [0.8674567463376827, 0.5933713417977334, -0.3117438076639713], [0.1952832603468505, 0.35321402759247544, 0.24419492541385832], [-0.6533068748571982, -0.12044046293897068, -0.9892545982280335], [-0.012523120210081996, 0.07481554369934357, 0.40525431555526203]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.03217477808725, 20.359776702302753, 15.427003907502803], [9.023767810760654, 16.880538912361796, 14.50005411374445], [7.537625014658335, 19.27648352125388, 15.808422125913475], [9.988137112350879, 19.611761791807698, 13.632179337970138], [11.453804336637214, 19.012192096604643, 17.901776529574477], [10.796059952429966, 16.303925293753935, 16.735101788155912], [8.536314274469088, 19.804087135734274, 18.357127599656568]]",[-40890.10546875],"[[0.6279182455824722, 0.4622172917668866, -0.058723925737707634], [0.034893046451985835, -0.04534165550596144, 0.3884327095815871], [-0.20005389347089286, -0.04472069775469494, -1.2068574631579696], [-0.7799255478329713, 0.07728071876958512, -0.007096870845049711], [-0.4067873623714721, -0.4883497930183775, 0.24491725153425217], [0.17762383423509787, -0.06087172365873076, 0.1220959457552276], [0.5438287276670657, 0.09787392947212814, 0.5112703675857334]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.9016469858303786, 0.6989452773099709, -0.4742667394397607], [0.6213377408276157, -0.36600230811591783, 1.9516369143020826], [-0.6214175418224173, 0.3659563978150363, -1.9518061509573967], [-1.901567184835579, -0.69889936700909, 0.4744359760950748], [-1.0462590815368518, 2.602567476713697, 1.922894421490312], [2.7773767391274795, 1.5787837234674849, 4.545397592540959], [1.0263976841426197, 3.5697087502677807, 6.079950007143852], [-0.2797036224348266, 1.3370321375723404, 4.435552921631199], [1.0899006912651104, 4.660114475033245, 1.6991896743751098], [3.498023816866729, 2.954805767114124, 2.078409695269187], [0.9019795111333042, 5.933087047853617, 4.378003124359815]]",[-64250.6328125],"[[0.3482993611899236, 0.3271834449264918, -0.04770834184420395], [0.3144745778372124, 0.1613620091503393, -0.041108948881914874], [-0.16259048291813386, -0.18767505336535995, -0.08183183098468165], [-0.6168300999755431, 0.10113321590260625, -0.4485934714021627], [0.03634510861616998, -0.6403289673847835, -0.18449701383957484], [0.0245723755618559, 0.03655236535627446, 0.03655967757769683], [0.007279187870738934, 0.21061362566476816, 0.23102778464443716], [-0.018492571981705928, 0.1329705868379256, 0.8307408587301905], [0.45950241101994305, 0.13987271707996088, -0.024966587600309918], [-0.1907464948953042, -0.1631845623421326, -0.2159304642455503], [-0.188900904606484, -0.1101148041059577, -0.05140902008215874]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.219909958757889, 20.456302124675826, 15.60727246367997], [8.957447668184454, 17.04379922457699, 14.538135913366101], [7.534869722499366, 19.233603919616417, 15.479216887450374], [9.867333368140416, 19.772482361736827, 13.65057467396585], [11.261826119590411, 18.721969945721288, 18.062373254602505], [10.940816671841489, 16.334161379848357, 16.44993391594641], [8.496860569668312, 19.693990036168575, 18.19313322337449]]",[-40889.8984375],"[[-0.8020966968376719, -0.4367725095681577, -0.09510073607333534], [0.566991294597387, -1.5201393570031259, -0.9279152420684939], [-1.0335860975982032, 1.364256371710405, 0.7123147533845986], [0.866088918701712, 0.5597227819528595, 0.30610923197932977], [0.2139828011049481, 0.5577497162990179, -0.5146744586260947], [0.33547083489354246, -0.6609877926761798, 0.3001812932622366], [-0.15606476238644834, 0.1421404827406351, 0.2252192480239877]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.035688847138568, 20.42747513796157, 15.61730695616201], [9.057560327223266, 16.833874723515287, 14.490860842572518], [7.59315201009761, 19.26167619630248, 15.517703100788987], [9.841973134110127, 19.95966424806395, 13.647513911764081], [11.068068692730202, 19.023008064842053, 18.0838071848897], [10.864825318101264, 16.182104034949557, 16.663465818150126], [8.431033005031269, 19.72024251601108, 18.266528104914503]]",[-40890.015625],"[[-0.18369596049697529, -0.08623577317368242, -0.16713588728106524], [0.17963464370415766, 0.33772461374530754, -0.022321568906984043], [-0.4870796159343133, 0.10020823531930409, -0.03528271277754438], [0.32348650507459475, -0.3876357185842222, 0.483018504829862], [1.6355541846659196, -0.8668113990883808, -0.5314303471667332], [0.10796937160114717, 0.47944538937448433, 0.16055591644276512], [-1.5659029616237383, 0.4191782352464342, 0.11304977140485438]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.240531387097876, 20.21211775283214, 15.522442478049967], [9.085473463424481, 17.06864296814507, 14.417941324295928], [7.501460073655553, 19.389770332494006, 15.426019312945947], [10.025630300754754, 19.810058994062377, 13.69371528474483], [11.253686332913253, 18.987559585648587, 17.935808221950342], [10.835869798565422, 16.153175769605102, 16.541803410960714], [8.321625365310538, 19.6203066974745, 18.175460037965014]]",[-40890.1953125],"[[0.15313262330258845, 0.41160777208016175, -0.1923087494595305], [0.03216585011410942, -0.7543718536442806, -0.15818057576651004], [-0.11363269223498075, 0.24256268538299455, -0.13433599763559192], [-0.07249280782277263, 0.30340144748102393, -0.12272396375966774], [-0.38392252935138654, -0.8255359146206819, 0.08769580061985197], [0.027979999299908586, 0.47855799834012563, 0.31491948177354384], [0.3464007033025951, 0.14024953816704328, 0.20481501350799328]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.9155587447132524, 1.5181847681201035, 0.13476508829533487], [0.1608186678459484, -1.2820661886234772, 0.050890577755674654], [-1.4703493699904118, 0.6767539554253552, 4.058617409336403], [-1.6963067501816367, 2.4924944302399537, 1.741525847439237], [1.513284274476629, 3.5567560973247727, 2.4785033604146864], [0.8653689425072093, 2.464061691421698, 5.077475635589708], [4.355382412098443, 2.7090268141194915, 3.2169285939301666], [0.11799754047079743, -1.8009813609276448, 3.1060692171558784], [3.818223436273941, 0.46714968664587836, 0.9348798766963909], [3.5280087155437907, 0.9724209128380084, 5.3496753681478335], [3.0041908063292713, -1.3220067258653025, 3.3654099938997573]]",[-64250.84765625],"[[0.1615035227463615, 0.7673950125572838, 0.339925119310198], [0.0022382524654340416, -0.5712613850820105, 0.8196007768107678], [0.1303552078381852, 0.5958473155072064, -0.17783739018142064], [-0.23528219139112955, -0.37101692133973024, 0.1753664558369224], [-0.30509169163118743, 0.11963272472446602, -0.7311568361805499], [-0.30762206991354973, -0.4638688665041836, 0.31324538416013575], [0.8422738054292681, 0.08929096532268808, -0.786130651623669], [-0.2238533744274972, 0.030043125604939644, -0.8462698161657819], [-0.2131247720848803, -0.05033711629880039, 0.7264686840913985], [-0.28099067152957063, -0.5452680320103294, 0.4903143226050172], [0.4323404909171555, 0.3867818547535722, -0.33187339678884853]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.107728853601442, 20.475922511452442, 15.684648522601707], [9.101433457722651, 16.975276988211352, 14.41260944725239], [7.486552996032173, 19.398392736800073, 15.420549391467565], [9.97552173339325, 19.71640987528693, 13.760543016516245], [11.246515097106668, 18.807627713755956, 17.926025722048827], [10.720971163691754, 15.999114390612405, 16.610900089353187], [8.378791924810452, 19.70436227709307, 18.10598221472546]]",[-40890.2578125],"[[-0.14024444737997707, -0.09372097851211882, -0.2957667581223708], [-0.19022702892618487, -0.4525691704125032, -0.037959284066262415], [-0.27856390876173776, -0.13259155460090535, -0.2713071717761817], [0.522855199175213, 0.5971344104593996, -0.19031922873638396], [-0.3179843926978577, -0.5086343169051787, -0.019519723118764078], [0.10621742094109023, 0.5706474053085713, 0.27906486277788906], [0.2859248783269221, 0.005865491729081017, 0.5328799359283124]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.24478975550589763, 0.32302204592981487, 0.14685026649563834], [3.5074201070337443, 0.007076238801199395, -0.08877175290061276], [3.738776150275085, 2.991191489504177, 0.13826354280035708], [6.9756804362480205, 2.5848382699677597, -0.007826619796930842]]",[-23374.29296875],"[[0.5042118113411184, -0.06871600946265519, -0.04737582603122502], [-0.4931126614065916, 0.14629173677162235, 0.04901581022908037], [0.4895251477655721, -0.14758849907703228, -0.022876073889304502], [-0.5024640772925708, 0.06850224782796611, 0.02197875839127123]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.742650108349001, 5.543174751306484, -0.15017155105791882], [-2.8439408958975956, 5.749712303041964, -0.2902469218780189], [-5.42376240071809, 2.525082343605976, 0.19770699162139976], [-2.514646409504459, 2.6360517175689573, 0.02931339755625535]]",[-23365.984375],"[[-0.11710481470249952, -0.753011225101131, 0.10309265470217974], [0.4243243010610863, -0.8271531394008048, 0.058759612669262655], [-0.3695715491896604, 0.5810552366439256, -0.0629311270043316], [0.0616570418413075, 1.0016370378799768, -0.09833456856848242]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.361532785961515, 0.24758208101206228, -0.05059766368648354], [3.3869408296277217, 0.06498521084980236, -0.08744442599668197], [3.9141685531277908, 2.8656793566895113, 0.03856450184815179], [6.986411405240093, 2.8114461319085873, -0.1070330516259413]]",[-23374.23046875],"[[-0.201182042738019, 0.07330311714185621, 0.00633207007701253], [0.13699935344677444, -1.2685146078434604, -0.06695315731918375], [0.008304534092382706, 1.2396750420029459, 0.061898211450807566], [0.055772863324147104, -0.04661366835869494, 0.0003596002914118018]]",bi4-6,"tensor(-6, dtype=torch.int32)"
