idx,config_id,true_energy,oob_model_count,energy_std_oob,source
1126,c64ba88e0e3d101aeee9e1df7d7385d8cd70d1e8,-23365.697265625,3,0.0050305427922047175,bi4-2
1127,9a39f61df0d01f765936c412d0345b97a5f829e5,-23366.037109375,1,0.0,bi4-2
1128,a49f1a63addfae90182ae04bdcadf360276d426c,-23365.984375,4,0.009204357015064939,bi4-2
1129,2184aec28267a4f9ae75f729a1166b411696fad5,-23365.515625,3,0.008740330579008106,bi4-2
1130,91b4dff3ab01739527695124f9ab46f22cc06849,-23365.994140625,3,0.010486858445548338,bi4-2
1131,43a6d00c233e912482014c490121ccac5457bedb,-23365.916015625,3,0.011096618412748673,bi4-2
1132,8802f169792433a90d9bd0fe608937da57e87c4a,-23366.056640625,5,0.008884632020246712,bi4-2
1133,f75e4f38d693490baa30deddf83e4c03e908f0dd,-23365.8515625,3,0.005883074839919108,bi4-2
1134,87761eab408c5d7dfd66a52075f80d58d5d17d82,-23365.962890625,3,0.003913213347850165,bi4-2
1135,2aa041985af4ffe6479e4cf38dc24ed0522e46b2,-23365.8828125,1,0.0,bi4-2
1136,9e8866fb694e3cd909cedf2942e2a00f736147a5,-23366.0703125,2,0.003543143239241271,bi4-2
1137,a65efe868c609caaaa78c5790461fc627e885558,-23365.982421875,4,0.007284934259663997,bi4-2
1138,37452aab4c3812704c25e1cd3644d6121a46f952,-23365.69921875,2,0.0036362021044982007,bi4-2
1139,1e3d910211c640426d03f477ca6f3a6529da4285,-23365.580078125,2,0.00629391990761962,bi4-2
1140,2ec5745e55131fdde936e987430a89c9f5da7760,-23365.982421875,3,0.00904196964095977,bi4-2
1141,9f586e2d03cf681847702791f409fbb0d91bbe48,-23366.11328125,1,0.0,bi4-2
1142,febe96809a42df33f5d92fa25db0835cc8dd5d49,-23365.927734375,2,0.011722032903630818,bi4-2
1143,78fedecd2f71a78eceb35787a4ea8db4e0bf7d01,-23365.970703125,1,0.0,bi4-2
1144,8cda5b1a91fe80d5a435a05b34aafaccc9fa0535,-23365.888671875,5,0.008640443942005535,bi4-2
1145,606f7d9925305d5e16a2a82c9efd80820e4ab3e0,-23365.64453125,1,0.0,bi4-2
1146,fb90ed1d4390989ea7723fa4b0acad7f50955469,-23365.81640625,3,0.006307754532331129,bi4-2
1147,a6b3963cdf1e2e1cc6a0f50d2d7bacb6955bfe94,-23365.8515625,1,0.0,bi4-2
1148,a9fb29e92f39f20167a069e76ea4b9c4fd266865,-23366.068359375,1,0.0,bi4-2
1149,51c193f460b531b1fb7911a9dbf6d94753c2717e,-23365.93359375,2,0.011411859152936694,bi4-2
1150,5756408c104114c70485130f10efc4e157b36646,-23366.044921875,3,0.00852653780983764,bi4-2
1151,a45e7d7c887436c0595be664be3b710bfbc22547,-23365.783203125,2,0.003268611694874856,bi4-2
1152,6a70ef20a12338a1cf54c8004d53cb67abf36bee,-23366.015625,2,0.008348347222102844,bi4-2
1153,e789d0bcd973405c57e460439a825baf91de58e1,-23365.419921875,5,0.008099214437595816,bi4-2
1154,7aa5aec028cda678be59c6e3b666adebf0ed8765,-23366.029296875,4,0.010222779002135295,bi4-2
1155,125534118befa6d5317011ba66fccd2a05aaab45,-23365.84375,2,0.0020361059811683487,bi4-2
1156,360a819a334aac60af080a024ff5df58cb2b5e74,-23365.869140625,2,0.014983145855090854,bi4-2
1157,6933254cff92040ad3227a03a76769f4393b7148,-23365.265625,3,0.009311613327798753,bi4-2
1158,98d21727426ba31cd0c073b730e3a18508648399,-23365.88671875,4,0.008692240573962666,bi4-2
1159,2a4d460b92291b82605356e46e10c16dbb0b4d4a,-23365.892578125,3,0.008807803649997796,bi4-2
1160,bd2595a8b99e0098626edce8f388257a76c6c433,-23365.87109375,1,0.0,bi4-2
1161,a2952e3d6387cd77e46d83a7ad9e5ed6a83e6cab,-23365.9140625,5,0.008667195350994635,bi4-2
1162,5b774063b179b0333422a2b082003ae2d6fbfb7d,-23366.017578125,1,0.0,bi4-2
1163,474313b6d397c3d6bf0b0d3594a576a968a7c99f,-23365.763671875,0,,bi4-2
1164,772c397fa38253a504aba51a926a1a0d04ca09d4,-23366.06640625,5,0.008682736564498124,bi4-2
1165,66ffc09d6934a74815163a30a390e8cf527b0db4,-23365.982421875,3,0.0063619297173752145,bi4-2
1166,82ff42d2395aaab7730e3f376620ae34fb77f0d9,-23366.05859375,3,0.008257658822273731,bi4-2
1167,db2aa158c2f49825cd1835ccc67e387c7e039f4c,-23366.078125,3,0.011602929642005433,bi4-2
1168,6f4d6bb03b8e6a22f0c9fa78a9b82e6d4033abde,-23365.955078125,2,0.008380957358321386,bi4-2
1169,76822b70ccfa59bb29699f92f831d32f652756ca,-23366.001953125,3,0.008737772242997335,bi4-2
1170,462685cddeed4472d91fdd5f0979fba443747098,-23366.099609375,2,0.008207530878908013,bi4-2
1171,c21bba89b5ad2881e27c5bebfc114e23d68fcd06,-23365.892578125,2,0.005753846059463213,bi4-2
1172,a8359b13bdd9e24f2e189f2e6890ba05ee1957bd,-23366.0078125,5,0.008520809791990814,bi4-2
1173,0cb07e919dfa7c3f66d374b12464d11d0bcc23da,-23365.595703125,1,0.0,bi4-2
1174,64e88bf4640090b5421e0a39564d5da40886f96f,-23365.970703125,2,0.0038664885720812703,bi4-2
1175,1485e735e41d5d93e253abd38d8d1ea779540dfa,-23365.5234375,3,0.00930005117655943,bi4-2
1176,9cadf65b19d6b19681bd369d0361dce36df4f20e,-23365.99609375,5,0.008570461218715004,bi4-2
1177,cca084f6ac842257845c9ce69d3a6d404b9151e0,-23366.068359375,2,0.003230293968840264,bi4-2
1178,93dad148bc57f3616d52e5feb3b0d603074e7191,-23365.763671875,1,0.0,bi4-2
1179,4ec9651d6c52837b139c334a9e40beb1da97d5c1,-23365.896484375,3,0.010590647572435885,bi4-2
1180,b3b645e3ef84ceed47b21e59253e9c07bce38147,-23365.861328125,3,0.010544163749468594,bi4-2
1181,4c157224fde6c4bc8ea0aaf6cdb4ed357b99770f,-23365.798828125,1,0.0,bi4-2
1182,2b23745adb2f01220e2dbdec31dc5f935313e241,-23365.986328125,2,0.008906876870130849,bi4-2
1183,04b344f68bac7de583fcd97cd4cf6f1d8f00b8d3,-23365.83203125,0,,bi4-2
1184,74c7a32665492a8b0c0574e85bff35338fca757a,-23365.837890625,2,0.014801790188536192,bi4-2
1185,b07610db37fa613eb6cdfdf8084b070b2cb91229,-23365.7578125,2,0.007624211933224115,bi4-2
1186,fd80b287d328e5d8968e72b08c66ea137371c492,-23366.0078125,5,0.008567871004365459,bi4-2
1187,e92f888a5fb5aa5cc85315251ae59379e265e7b7,-23366.1015625,3,0.01116522590467955,bi4-2
1188,56077de799a624a1c7a599fec62c536cd9875a17,-23365.302734375,2,0.003179054475402997,bi4-2
1189,e5651676872e06967118b41a2dcee0e1d14fb7b5,-23366.0,3,0.006496752506909997,bi4-2
1190,a46cc3ae83b3041d3cae449dac634bae0edc4f7a,-23365.71875,3,0.00870395323933268,bi4-2
1191,c338f54203980ecffbea050c93fe411b7a5d96c2,-23365.724609375,1,0.0,bi4-2
1192,5c6081da10c8d93e8ed1496899e625fd29b7ed3b,-23365.732421875,2,0.01417929648545155,bi4-2
1193,cfc16435827398b30107be0ac5c8a2790adddfa6,-23365.830078125,4,0.00995006240674437,bi4-2
1194,fdf8aa2751f952742b27f2e60c1f8768ae2a9243,-23365.921875,3,0.0047716615515756705,bi4-2
1195,f772e9a838a54585d4a1bab206317e5f6870c203,-23366.115234375,0,,bi4-2
1196,50ee2496e6e1c8bcabdea96e8882ed4ee5bc98b4,-23365.568359375,5,0.008368961568289793,bi4-2
1197,8920888fd28fe562b05b84af6c314a1e451cf886,-23365.994140625,2,0.011139580052017376,bi4-2
1198,f970bed0b01021c3d8029b1739281f43533b0d2c,-23365.548828125,2,0.00955228482487615,bi4-2
1199,c07fed91023429cd1ea1b73481095da8b51b45b5,-23365.681640625,3,0.011043681520393093,bi4-2
1200,c9ebd2f997bc4f499f90e68e15dd197eb251c415,-23366.052734375,3,0.008591776727160615,bi4-2
1201,cd4af60673c1d7ce0e98730bea6c40bf27fe7b01,-23365.841796875,5,0.008885403743159158,bi4-2
1202,c3e4eb6f80de674be36bc03e516d554ea5755bbc,-23365.9296875,1,0.0,bi4-2
1203,9236d3a35fc4a85a668fb8a217fb3b6d57ac22e1,-23366.02734375,2,0.008293479871282086,bi4-2
1204,cce98481bfbce10247ce050ae777fbcc439a3def,-23365.99609375,5,0.008712271818179226,bi4-2
1205,fd4637b096e479da6914a097e27087add5b31e8f,-23366.052734375,2,0.007880396154919546,bi4-2
1206,8e557545a0f54c1e63a1d9b6f1fe44aa0fb8b351,-23366.02734375,1,0.0,bi4-2
1207,30cc6d752e5a15a9d01d8fddc74a787d9ac6565d,-23365.767578125,2,0.01172077408551405,bi4-2
1208,0dc2b6f55de7d0d345b39a4057719235b6bf7086,-23366.103515625,1,0.0,bi4-2
1209,24abbe7479a1efd35fcf71df60bf2f87856dfac7,-23365.990234375,1,0.0,bi4-2
1210,f11c8dc90efaf8235ed412d21e0f1e17b17198b4,-23366.060546875,4,0.007421989271694044,bi4-2
1211,993bafd9b47841581925f72adc1400dc06464ba0,-23366.015625,4,0.007569492201546735,bi4-2
1212,bb14e4d983534ff92c977137f5718b1cae329e29,-23365.912109375,2,0.011065125761097179,bi4-2
1213,c1fc36842b2bcd83a8a003b9e50b3ffd1b26a9c6,-23366.0078125,4,0.0075389027230507695,bi4-2
1214,f36299c7c3bfd14cf3ae58d24f65ed3a993c4d76,-23365.712890625,4,0.009813544932483202,bi4-2
1215,05d5d6aa27321789a29a5db6e87bf972043614b2,-23365.830078125,3,0.009241436099653522,bi4-2
1216,cdce6ba0fd6b5d2f3cf3025c913c37ae586dc92c,-23366.03515625,2,0.00354378768420844,bi4-2
1217,24347c6fc48e7bb220489b8d6a4e751ae1eaf33d,-23365.884765625,3,0.010684078081797145,bi4-2
1218,a8f768fc614167cffcfa8741b0eea519b327e88d,-23365.939453125,2,0.012881504665436675,bi4-2
1219,b7d52f5e85ae58d3439ea17ac8cb3370f284cd64,-23366.048828125,2,0.015325900745465653,bi4-2
1220,2d93681a69bb8e2894ccc9eca5cdcdf4466fc808,-23365.650390625,2,0.0059741097523133705,bi4-2
1221,055ab73748bcf7b194ca7e9382f17c404cbc14c7,-23365.5390625,1,0.0,bi4-2
1222,305ec9a4123e19bf1fa915c071f2a772f7123fcf,-23365.455078125,3,0.008085238379416394,bi4-2
1223,7b3aa1567050bdf711f59702cf756a2f6cebe371,-23366.015625,3,0.009095413826613281,bi4-2
1224,8b78539e67e7dd7dce06e0a8887783505ad8ee4a,-23365.896484375,1,0.0,bi4-2
1225,4bc31f45344ffd389f0106b8097ef925490cbf96,-23365.8515625,3,0.005874453892973524,bi4-2
1226,125f4bc4354422ac738514ede03de91590a8d69d,-23366.107421875,2,0.005858560305889088,bi4-2
1227,6c5f852d0e7e6b758b41450ed7de489323bdf038,-23365.66796875,3,0.008403634690342686,bi4-2
1228,ba3662ff9a2c1a13c0d9dfb5bbdb6582624269d3,-23365.7265625,2,0.011962110860485204,bi4-2
1229,15495c335d87063b726ab8b8705b58f5aff524e4,-23365.82421875,2,0.007080350597524457,bi4-2
1230,4861b39c45215d5be30ce5c695651ef0e0873c8f,-23365.84765625,1,0.0,bi4-2
1231,f606dc23c83f451939e2b11e54018643847b2387,-23365.78515625,1,0.0,bi4-2
1232,3cb42d747905857ede36fb4c84f68c761f3bf7ba,-23366.095703125,1,0.0,bi4-2
1233,d2ac55032ed1ec17933d825a5022495325f5f8ce,-23366.041015625,2,0.00572626749139888,bi4-2
1234,0126de4391facc8a93b945cb83d504701e587100,-23365.7890625,0,,bi4-2
1235,a5a9ba7007f429f10dd20eef42551c0bc5f2a922,-23365.974609375,2,0.0029146802880859937,bi4-2
1236,0824fb997ada42ec26686502052afde6835e3a6e,-23365.51953125,3,0.007251864383165724,bi4-2
1237,500fc5229d77f060f2f6528fe009fb1fcfad4682,-23366.06640625,4,0.007340745406456658,bi4-2
1238,ff760339c58dfacc6974c73a58986a5af1ba1126,-23366.0390625,2,0.011592734604205745,bi4-2
1239,c21615f313a33cf56ff0877acc27d3caa1b7dff6,-23365.9609375,2,0.0020999697882582813,bi4-2
1240,8294add17820b91f9b9dd4516f5521a751bf2849,-23366.021484375,4,0.00722818434539869,bi4-2
1241,b4c6a50741c2f48689fc837bb86aea6fb17a7bea,-23365.90234375,2,0.012495803201419221,bi4-2
1242,3604141dbf98d49cd25a07ad1f88c2e3d390af75,-23365.982421875,3,0.009141984736057122,bi4-2
1243,4b0ee8ec729f6c7a9aa9373bac65584bd40cd010,-23365.796875,2,0.009770987844415574,bi4-2
1244,0ada7549f47cb0175a4ed0a03f979aa52c9469b2,-23365.8671875,2,0.006827296340122768,bi4-2
1245,edd1991fae43efd7f3d33a8661541a8ba768340a,-23365.990234375,2,0.00201492895705755,bi4-2
1246,303a0baa9669ec29f7a6ca21c23e186fd241299b,-23366.103515625,3,0.0048158456886944374,bi4-2
1247,d91284f7de6edda5a84c44368bbc8377ad4a7746,-23365.49609375,3,0.008210657205483488,bi4-2
1248,933c030490c4b73daea57c086fed185efec9ef22,-23365.875,4,0.007555404274082374,bi4-2
1249,7dd87d1873f8c5587c05e32c322ebb8860258e96,-23365.642578125,5,0.007040797269794801,bi4-2
1250,7e293b42c88bcbda1f3027582cadf8bd784b5fa6,-23365.814453125,1,0.0,bi4-2
1251,3fa18d9a3dd3cdfa28263b1f753b4c319d8ca863,-23365.974609375,3,0.003947353189112405,bi4-2
1252,822e6db3e21c2b9175367686aacd87ffc10f9081,-23365.759765625,2,0.005652857551743205,bi4-2
1253,64ff2c15adb1d730b102405e6e7aa22c888cf5fe,-23365.970703125,4,0.010173019605790526,bi4-2
1254,ad9d988f0eca7858f04829b910346e2a2f52f8f6,-23366.099609375,2,0.011474701503473517,bi4-2
1255,b29d01dc3a2f81dc49a4d6f51c041ab121abdc01,-23365.888671875,2,0.0021809946246888123,bi4-2
1256,4b27894f5cdd993b46180b338a6c777fa2273353,-23365.9765625,1,0.0,bi4-2
1257,bb9b06edc5bdfba409c8c486adb19ff37372874d,-23365.927734375,3,0.010353057285829644,bi4-2
1258,9bdc9386b4c0e1c18cf5007f2b2aedf34eacc2d5,-23366.00390625,5,0.008606185217919922,bi4-2
1259,993c6c700ea58b71b871757291c247bd368d1b85,-23365.9375,5,0.008723326522474347,bi4-2
1260,6b3235e859292947f821dcc755f1e4225f0f6778,-23365.4765625,2,0.0029423345527545912,bi4-2
1261,031545b5df3f6fb34dc13fa48b3499c77f755524,-23366.017578125,3,0.004822839243048292,bi4-2
1262,233aaaa34ed653634dce4632253a39b1daf26a57,-23365.603515625,3,0.010372523735678802,bi4-2
1263,3267874f1f49e98a398b35e2c2bfe8890fd81958,-23365.724609375,5,0.008660783900514274,bi4-2
1264,4331a8ac2df5c87624f1948581541f227fe3940e,-23365.7265625,0,,bi4-2
1265,5c874545922d5caee61a7762c04eadac9f5122ef,-23365.708984375,3,0.008294613559592857,bi4-2
1266,34da71435a5ec44991e9af42d20f256b688f44c5,-23366.009765625,3,0.008462230327988225,bi4-2
1267,c2293d871f16d3d86c5cc349f6aff8dd2155c541,-23365.755859375,2,0.0030767080849216813,bi4-2
1268,e15f8263a6198b3ebdc642f47b3f55d715cc4baa,-23365.99609375,3,0.011125796086655902,bi4-2
1269,a3b12bf6fb374908ac1127001c68e8894a0cce2d,-23365.873046875,1,0.0,bi4-2
1270,3b565cd934717791fc1a1fb1281fa5bf3d8e845a,-23365.9609375,1,0.0,bi4-2
1271,bdf2617fbd9589f6e88ae5f5109691db18f907fe,-23365.88671875,1,0.0,bi4-2
1272,e36512996c8e9cbe0b910a9a372f05cf38a20885,-23365.755859375,2,0.007324926827531123,bi4-2
1273,e0f49f829664bb0a4d26b6a989077620517e8a60,-23365.9453125,0,,bi4-2
1274,ecc4d8af91a49651ae35acec63c1c1e16a4b15b4,-23365.923828125,3,0.01101007724121207,bi4-2
1275,7206200a496f80c7ce43d8978099608011adc6ca,-23365.958984375,4,0.00722986851478865,bi4-2
1276,c41b775fca587cd02c102c9ef2516d9e581dd0ab,-23365.900390625,3,0.004194953303949781,bi4-2
1277,a57ca2fbb9616d9f9b1fcfc52f5769c17ce4b368,-23366.05859375,3,0.00879691747782991,bi4-2
1278,f0686556b421c5973cd07e2dc7a246e74aea7c56,-23365.970703125,2,0.008036224704442745,bi4-2
1279,64ad9b59b5032ba8dbd33687765ce43c8f51bdc3,-23365.9296875,0,,bi4-2
1280,5e9f307c76201d6e6afcd6d3c4268d49433c76aa,-23366.0078125,2,0.0027158323957520076,bi4-2
1281,2bd182b315939ddf8614e69197deb6cb047c329f,-23365.90234375,4,0.009982490496140743,bi4-2
1282,6095d0a846c51aaa1456300fb43af046da0bc244,-23365.861328125,3,0.010638342078596942,bi4-2
1283,4b9d738d499bfc0037495c695cf2315f54189673,-23365.822265625,0,,bi4-2
1284,36f3e9757426bd987c00be31beb79f39291cd325,-23366.033203125,3,0.005864120669676524,bi4-2
1285,fc6386b53a7c948bcf2727082f624c32b5b85461,-23365.943359375,1,0.0,bi4-2
1286,6ea08ec6bab397c533e0a9829a66dec0a0cff5aa,-23365.818359375,2,0.00763712971077315,bi4-2
1287,f6432e98425fbdd94ec868f522450e5fd144a4bc,-23366.017578125,5,0.008851444690823572,bi4-2
1288,03f09ff6060683b1d5f8bc9338b947b1d8303b62,-23365.943359375,3,0.006429054459966388,bi4-2
1289,fa9e4353d7c57c9a7145a9bca420fd5326ce5b57,-23366.044921875,1,0.0,bi4-2
1290,3608b685e7e690f56190471013ef242aaf139a5a,-23365.998046875,4,0.009463716801003882,bi4-2
1291,18d5bf63395fbeb2439ac070ed768d282268f075,-23366.041015625,2,0.002351292148204722,bi4-2
1292,674eeb33345d3660c9d4700908172230630e0bdf,-23365.900390625,2,0.01487115483590838,bi4-2
1293,f6d48e36b1ab2af62d610cab9ed98bfe84be804d,-23365.90625,2,0.009462514584263036,bi4-2
1294,8bc6f48238f32b3e20275891782ed4ba641e6fd4,-23366.033203125,4,0.007241728148267785,bi4-2
1295,c2b08969575dddd8fc02b1d74ad73357fe7acf7e,-23365.08203125,2,0.001615897790756439,bi4-2
1296,f2c874441a0b8aad2347664b60443b4d43cc1795,-23366.1015625,3,0.008900389781332445,bi4-2
1297,2ec67616ed9066d9869a695848cf1e9ba5cdd442,-23365.71875,4,0.009966318044750724,bi4-2
1298,88fe62b9cd087368ce6d587403161e94bb9fcb49,-23366.12109375,2,0.009089694520927871,bi4-2
1299,bd559dcf2a7ec016b97ec481274a1d4178db146d,-23365.607421875,1,0.0,bi4-2
1300,0fb1c521ec43e88afc4439a07a75ed67c6cf94e4,-23365.9296875,4,0.009922922097194893,bi4-2
1301,8c62bb914de4f8497a0856ce452673e7b0fce3d3,-23366.015625,4,0.010018850093244533,bi4-2
1302,3acba02801e8b6fa9027302cc7847f6fae4b6038,-23365.857421875,3,0.008893379942110077,bi4-2
1303,74130d7bfe25a97fb64b1c8dab6e518f1446d783,-23366.080078125,2,0.006260321599642455,bi4-2
1304,07c86e2225a838a0703b6765e24d24db64eb3315,-23365.76953125,3,0.008655341084675694,bi4-2
1305,6e74d2bc2a40d54a4125ecd4e9fb84347de11824,-23365.859375,3,0.010756903129014905,bi4-2
1306,b178b5a567436fac9294ab935a113622e6628a9d,-23365.65625,3,0.008462443076588425,bi4-2
1307,f3ffeeed606a02b332140ea369619de51613f129,-23365.890625,1,0.0,bi4-2
1308,4c16e6a2783f312e5c34427cd29d54d26e4cb17a,-23365.919921875,4,0.007844682059018454,bi4-2
1309,e5855c4905d5c6c4a8ce792a9305807edef69146,-23366.01171875,1,0.0,bi4-2
1310,dd47f333303df1f6530dd4b866f3140baf2ac2be,-23366.04296875,5,0.008602502090391139,bi4-2
1311,4ec541eb95eebffad40ccd7ca4074ba78025b817,-23365.8359375,2,0.009075907979116194,bi4-2
1312,c7e744273f902c30a82441c7b19f21fad5322cdc,-23365.623046875,4,0.009040674695014801,bi4-2
1313,86b460d97dafb4f6013a662cb4c5ce5fb7295b3c,-23366.12109375,3,0.009010618998384427,bi4-2
1314,bfb93431e79e170b9aaabe60170b057c477f5a60,-23366.01171875,2,0.008043582583643844,bi4-2
1315,3447d61c42ab25a526b247406865eb745cdfe17f,-23365.91796875,3,0.008632963332000226,bi4-2
1316,06ac1b6f4c66aabf0dd0618d77a77703ff49eefb,-23366.07421875,4,0.009005295084271994,bi4-2
1317,13d884815570b83b862f36905a2ab4e8b67b7615,-23365.71875,4,0.007225126312173421,bi4-2
1318,917901f4195ffcae96e3575503b10f431d272fb7,-23365.96875,1,0.0,bi4-2
1319,4c96763ba1e66ce101fedc123e73a7dc19a3f363,-23365.916015625,2,0.01438788245549584,bi4-2
1320,cf475dccd97a123243384864938cf644560dc9a8,-23365.8515625,2,0.01118698658747107,bi4-2
1321,2ef48eb8af2e1f150a6314ad4bbcfd5d9b1043ad,-23366.0546875,2,0.0025900679078953172,bi4-2
1322,ca872e9995cf52ce6505551a73393fb2d16f8dd1,-23365.85546875,2,0.0025222918216503123,bi4-2
1323,ed6558e7e7077d1f2611f0c70be578a492fa14a6,-23365.9609375,2,0.014566961194124395,bi4-2
1324,c5577a078163d14114473a14ca19959df7edcd97,-23366.103515625,2,0.005947642202855235,bi4-2
1325,c0b71e4521f51674657d3be07bd7d3f8eabb14a9,-23365.962890625,5,0.008670736201608246,bi4-2
1326,e7a3fca3a604c23ea768ed3b98d3279a2e24f792,-23365.904296875,5,0.008803354468055549,bi4-2
1327,af064540d0d175c5c1468770a70d86cdec5ccb49,-23365.810546875,2,0.008402312055682487,bi4-2
1328,c9c30fabdfd9e768de8823059db1cd62517cea20,-23365.185546875,4,0.009939905116762971,bi4-2
1329,dfedfaec99f14291879fea876ee2d06fed14f1f6,-23365.81640625,3,0.009066654838545312,bi4-2
1330,027725ce702f1fe05b184b6f533c9250c42aca84,-23365.9609375,4,0.007785089839115885,bi4-2
1331,e783212c0879a6433987506fbd5ab281043f9280,-23366.080078125,3,0.008530139051275875,bi4-2
1332,9c219f4b42a28f8ce4bf96b7edffa9c9baf3576d,-23365.78515625,2,0.010752746470245076,bi4-2
1333,6bf64d8ec98635f2e8350e1e5ab695dcc407e48b,-23365.76953125,3,0.008381868786027768,bi4-2
1334,135b3b9da129a1a880bbe0f9ff70001b7290d598,-23365.98828125,2,0.015031812062711224,bi4-2
1335,8cdbdc8d4c7f01f6dedaca1f9f5e385dd077c041,-23365.8515625,3,0.005506315548847174,bi4-2
1336,bc8d45f7a26a7a2ef38a6587289f822e8280782a,-23365.87890625,3,0.006556930467078497,bi4-2
1337,2c7c6a87da4b7c35e2c182809d61f93787dd97eb,-23365.76953125,3,0.010166772873273363,bi4-2
1338,4b273d44a80506468a1843b5b03dd60032d45be4,-23365.986328125,1,0.0,bi4-2
1339,f34f2cdfd1c52b095aa82d733dc193645e01b70b,-23366.060546875,2,0.012192894701525247,bi4-2
1340,1e7b47663b4aec35954c0a1fcbbaed740e945eb9,-23365.9296875,2,0.005933113213849356,bi4-2
1341,239875d0a8f26f28938444698165ee47352057fb,-23365.787109375,1,0.0,bi4-2
1342,0867fc24e8a1ea1bc4cfb4f60d60fbbc922130a7,-23365.865234375,5,0.008762715635236075,bi4-2
1343,4abaa59c56518c80d58181f27b1b60ea2e2046b2,-23365.9609375,3,0.00917304126975371,bi4-2
1344,c63bcc5fc986ebc000e68941262568090e0c53fd,-23365.9609375,3,0.011060087829484394,bi4-2
1345,2afa75fb77e94062d1a1ef6a680b0586cf1287a9,-23365.955078125,3,0.010804915224981945,bi4-2
1346,cb299beacb9f48491a82935ceb9fdf8065eeff5b,-23366.115234375,2,0.0031141268411092075,bi4-2
1347,17f1fb6f79a0f16287e83aa8e5218e112638c6dd,-23365.822265625,5,0.008729955426727156,bi4-2
1348,0b46d8e6ecd8fbc5101bc77282cb37d599ce3227,-23365.798828125,1,0.0,bi4-2
1349,edff4e63d7e18f9044afe4bd91014861464b8011,-23365.958984375,1,0.0,bi4-2
1350,5d95d6a5a725b8fe10421a532c342a0281d56d5e,-23365.958984375,5,0.008463552573261425,bi4-2
1351,6f2f7eb2c40a6fa0245b05af5930e177518e1564,-23365.98046875,1,0.0,bi4-2
1352,71383d55383eba9fa192c036bbe7e3d64e3ce559,-23365.9140625,1,0.0,bi4-2
1353,79912a217d447404de39baf19b5119b8d4b66145,-23365.162109375,2,0.004700551549584065,bi4-2
1354,0630fe6a9a83fc1ef577a5c6f0f32eb37bd1e1f1,-23365.326171875,3,0.008066556516582403,bi4-2
1355,54dc5ddf3af3666cd6bbc9ca92b0eec2f6c2092b,-23365.8984375,0,,bi4-2
1356,4fd6a00eb3b10e61f29f1a498e089fe42a56f6f1,-23365.861328125,3,0.008237056893974387,bi4-2
1357,75e0c7b6d967f850738f4175501b6c9643d14d6b,-23366.033203125,5,0.008637533669381263,bi4-2
1358,adae3c03c9365735184263d4c3512490a3475989,-23365.8828125,3,0.010904807834543766,bi4-2
1359,c55f0264fa635e733e4b713f79565a15649befd0,-23365.82421875,4,0.007473131134025553,bi4-2
1360,a9c2ac2e6d6b65ecd2085b103fa85855d61c3c1e,-23365.8046875,1,0.0,bi4-2
1361,d00e5da9c381a5ce52d3f5f8de5b14c7d51fc31e,-23365.94921875,3,0.008028075958977235,bi4-2
1362,165c07b1b25667dee59604fad4921267160ab258,-23365.6484375,5,0.00844165326275462,bi4-2
1363,c8ce5be637bba6d704cab8327f4712863c15c1a3,-23365.42578125,0,,bi4-2
1364,8c9a706d69ce8adcb794bba4c40aa750b6497ac8,-23365.798828125,2,0.008276430768783451,bi4-2
1365,8d0d707d9e1d6b13b151e18aec8ccc4821009f91,-23365.830078125,5,0.008649267139673466,bi4-2
1366,ae7fe28cfe3357c04b4787ff4741e7d0ee647069,-23365.80859375,1,0.0,bi4-2
1367,ee2e05fc1eac6383d8d96615d76c1480d124c978,-23365.794921875,2,0.007104141101819096,bi4-2
1368,fc962577df1b5b8b25da91fd248681f89f942fcb,-23365.611328125,5,0.008370227499327577,bi4-2
1369,e856c0a42fe3f3c67f8fd91fa748d22b8dac8315,-23365.955078125,3,0.00650489415828462,bi4-2
1370,0c40c348c5d3b11e376aeda4be3b959b07537524,-23365.9453125,1,0.0,bi4-2
1371,c862c77448954510166b5d8a4160ddfb56f102f6,-23366.033203125,1,0.0,bi4-2
1372,4a2248fbcce1f916d9ee21c0d7657dbadcc65fe3,-23365.94921875,3,0.009123060412828456,bi4-2
1373,5077d0bafb0ae073a48b09fbc41f61c4e08b77cf,-23365.59765625,2,0.004270585728349331,bi4-2
1374,71594986fba8a26b26b8323b6bdc02d27f3599f6,-23366.099609375,0,,bi4-2
1375,123b5d1d898248af246d8ace3c1a0c897819044a,-23365.38671875,1,0.0,bi4-2
1376,e0b63d4a5f0abe18177d1bc4e79a1bd44c14dc5a,-23365.86328125,1,0.0,bi4-2
1377,c393e1f3971bb0de412575bf85926c570fb53886,-23366.025390625,2,0.014364872048619698,bi4-2
1378,bff4294e49e1e16782044b9d512edd45de3f172a,-23365.173828125,5,0.008236657368570568,bi4-2
1379,f046ce075751bf1d708c30bd1f23a816090e227b,-23365.974609375,0,,bi4-2
1380,1c8fef66ba61a910af8cae9756afb32c9a536611,-23365.671875,3,0.003949380560243802,bi4-2
1381,f009d8367e94f4ba645eff1026bc80f171c4993b,-23365.90625,1,0.0,bi4-2
1382,79e5c86fb3ad826b2578ceb831d86bd31c953b49,-23365.814453125,1,0.0,bi4-2
1383,364c20a4767e73e9b1e0bb62d40f71fbbaa196d5,-23366.08984375,3,0.0047872034393922425,bi4-2
