atoms,coordinates,charge,total_energy,forces,patience,pred_energy,pred_forces,type
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[-0. -0. 2.623480376473137],[0. 0. -2.5478477346713095],[2. 3. -0.043170734842028206],[1. -3. -0.06865496463171554],[-4. -0. -0.012624109876159513],[2. 0. 1.3919511300954766],[-0. 2. -1.4348111413992402],[-0. -2. 1.1385203279046738],[2. -0. -1.278509304127017],[-2. 1. 1.3411970757787894],[-2. -1. -1.4657593907318194]]",-3,-64250.59375,"[[-0. -0. -0.07949073742141743],[1. -4. -1.9063110372180354],[-0. -0. -0.448461882269815],[0. 0. -0.49675442535422554],[0. 0. 0.0115036361068781],[0. -0. -0.542015584718031],[-0. 4. 2.706633671896272],[-0. 0. -0.3202657852128],[-0. -0. 0.8645580830354399],[-0. -0. -0.514592697500486],[0. 0. 0.7150210980643401]]","[0, 0]",-64250."[[-0. -0. -0.2017733938435584],[1. -4. -1.804046444752061],[-0. 0. -0.3914390752754344],[0. 0. -0.4814690235765691],[0. 0. 0.024693383172765183],[0. -0. -0.49897369072879094],[-0. 4. 2.745290233690125],[-0. 0. -0.19718114073984866],[-0. -0. 0.7610182294144037],[-0. -0. -0.6108725965438329],[0. 0. 0.6547535191828011]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[-0. -0. 2.6747164130210876],[-0. 0. -2.6249003410339355],[1. 3. 0.6943245977163315],[1. -3. -0.3204430267214775],[-4. 0. 0.30568573623895645],[2. 0. 1.4409634470939636],[-0. 2. -0.7405512034893036],[-1. -2. 0.8178218454122543],[2. -0. -1.262410283088684],[-2. 1. 1.6217103600502014],[-2. -1. -1.3323329389095306]]",-3,-64251."[[-0. 0. -0.18913261255113376],[-0. -0. 0.3093599823426059],[0. -0. 0.3001258602475157],[-0. -0. 0.1573344766716883],[-0. 0. 0.19740853539176256],[0. 0. 0.10431367226669552],[-0. 0. -0.2820551602473235],[-0. 0. 0.07966243578519584],[0. 0. -0.7704916509121011],[0. -0. 0.5755016507535191],[0. -0. -0.4846593323500192]]","[0, 0]",-64251."[[-0. 0. -0.15775368595591163],[-0. -0. 0.32670192115984276],[0. -0. 0.2656868478021197],[-0. -0. 0.135570680659292],[-0. 0. 0.17524501636001738],[0. 0. 0.12345725629091053],[-0. 0. -0.2500235861002233],[-0. 0. 0.08037030503778361],[0. 0. -0.7682904350130748],[0. -0. 0.5497445040041435],[0. -0. -0.4807088242448996]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[-0. -0. 2.6261278986930847],[-0. 0. -2.6907718181610107],[1. 3. 0.8785189688205719],[1. -3. -0.2370002120733261],[-4. 0. 0.2990652061998844],[2. 0. 1.3762348890304565],[-0. 2. -0.9454662352800369],[-0. -2. 0.9286403656005859],[2. -0. -1.4568635821342468],[-1. 1. 1.4607524871826172],[-2. -1. -1.3675916194915771]]",-3,-64251."[[0. -0. 0.25281342222857867],[0. 0. 0.5947952195135238],[-0. 0. -0.5562826440263021],[0. 0. -0.3276775598044633],[0. -0. -0.3234614110939048],[0. -0. -0.1259128019246842],[0. -0. 0.07324958674452368],[-0. -0. -0.25555601948288265],[-0. -0. 0.6413527812280982],[-1. 0. -0.14596186405415054],[-0. 0. 0.165381416938521]]","[0, 0]",-64251."[[0. -0. 0.3537995300299711],[0. 0. 0.6438338659770123],[-0. 0. -0.5605248430651864],[0. 0. -0.33292033877908744],[0. -0. -0.33642952611746046],[0. -0. -0.16885651431588977],[0. -0. 0.04676147425941335],[-0. -0. -0.28796940495383383],[-0. -0. 0.6728852499785755],[-0. 1. -0.17960055864354108],[-0. 0. 0.14902106563002682]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[-0. -0. 2.6485618948936462],[-0. 0. -2.654748260974884],[1. 3. 0.8794902265071869],[1. -3. -0.2472449280321598],[-4. 0. 0.2812919393181801],[2. 0. 1.3841800391674042],[-0. 2. -0.9516146779060364],[-0. -2. 0.913144126534462],[2. -0. -1.46625816822052],[-1. 1. 1.3926951587200165],[-2. -1. -1.3433058559894562]]",-3,-64251."[[0. 0. -0.014101608728619411],[0. 0. 0.39548689494841804],[-0. -0. -0.41757340319038144],[0. 0. -0.3198955461534396],[0. -0. -0.26129369646113776],[0. -0. -0.21994364996065108],[0. -0. -0.09163380723706595],[0. -0. -0.11144349953023745],[-1. -0. 0.6767265522454086],[-0. 0. 0.38308270375173725],[-0. 0. -0.032318280620173605]]","[0, 0]",-64251."[[0. 0. 0.06826449997224332],[0. 0. 0.4213224502837064],[-0. -0. -0.4201989593834403],[0. 0. -0.3173144627755605],[0. -0. -0.253782480201882],[0. -0. -0.252440274138781],[0. -0. -0.13459616311972844],[-0. -0. -0.16664689116597528],[-0. -0. 0.7193254088764377],[-0. 0. 0.3929264502294344],[-0. 0. -0.056859578576454295]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[-0. -0. 2.6506486535072327],[-0. 0. -2.650744616985321],[1. 3. 0.8790555596351624],[1. -3. -0.24880193173885345],[-4. 0. 0.27943212538957596],[2. 0. 1.3844478130340576],[-0. 2. -0.9522458910942078],[-0. -2. 0.9115153551101685],[2. -0. -1.4667411148548126],[-1. 1. 1.3867059350013733],[-2. -1. -1.3410431146621704]]",-3,-64251."[[0. 0. -0.032922233085755315],[0. 0. 0.37063228409472804],[-0. -0. -0.4022497741664605],[0. 0. -0.317790685678884],[0. -0. -0.2540350054361018],[0. -0. -0.2267130597843239],[0. -0. -0.10548079947923769],[0. -0. -0.0944641820016933],[-1. -0. 0.67654246115756],[-0. 0. 0.42079941952760874],[-0. 0. -0.04772481748234549]]","[0, 0]",-64251."[[0. 0. 0.04931507950138325],[0. 0. 0.3948117377715965],[-0. -0. -0.4044639226734168],[0. 0. -0.3147860360419612],[0. -0. -0.24393979100971758],[0. -0. -0.25737156222096996],[0. -0. -0.15068113736730565],[-0. -0. -0.15218233870956374],[-1. -0. 0.7193858175043799],[-0. 0. 0.43305902908148297],[-0. 0. -0.07314687583590757]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[0. -0. 2.666182219982147],[-0. -0. -2.804446518421173],[1. 2. -0.5898145213723183],[1. -4. -0.7837270200252533],[-3. -0. 0.4074909910559654],[2. -0. 0.7727687060832977],[-0. 1. -1.1820317059755325],[-0. -3. 1.0942351073026657],[2. -1. -1.775200366973877],[-2. 0. 1.5324531495571136],[-2. -2. -0.9850245714187622]]",-3,-64251."[[0. 0. -0.7330424842787092],[0. -0. 0.6348607421663962],[0. -0. 0.18616041565793473],[0. -0. 0.07553025935018395],[-0. -0. -0.21373777483857967],[-0. 0. 0.3475011874844524],[-0. 0. 0.05440678403929026],[-0. -0. 0.3889600945528094],[-0. 0. -0.5967780553647652],[1. 0. 0.16462006145061953],[0. 0. -0.3242812849220218]]","[0, 0]",-64251."[[0. 0. -0.7270122473094003],[0. -0. 0.5893557757491485],[0. -0. 0.25062600742576335],[0. -0. 0.06550862731790122],[-1. -0. -0.19714344605220754],[-0. 0. 0.2987402045541702],[-0. -0. 0.06284900847942068],[-0. -0. 0.3969573756676274],[-0. 0. -0.610211462216644],[1. 0. 0.165113128331909],[0. 0. -0.29478297194768865]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[-0. -0. 2.619258761405945],[-0. 0. -2.7000531554222107],[1. 3. 0.8748330920934677],[1. -3. -0.2372167445719242],[-4. 0. 0.30493995174765587],[2. 0. 1.3713684678077698],[-0. 2. -0.9413863718509674],[-0. -2. 0.9312108159065247],[2. -0. -1.4534839987754822],[-1. 1. 1.4843456447124481],[-2. -1. -1.3764268159866333]]",-3,-64251."[[1. -0. 0.3681987850328984],[0. 0. 0.6282828282117592],[-0. 0. -0.5870695644748695],[0. 0. -0.3205414590457488],[0. -0. -0.34016932282310114],[0. -0. -0.0881762886435553],[0. -0. 0.1207418478177084],[-0. -0. -0.2896323597075926],[-0. -0. 0.6207356078308799],[-1. 1. -0.351086849930175],[-0. 0. 0.2335307549519884]]","[0, 0]",-64251."[[1. -0. 0.48006978377793535],[0. 0. 0.6878373392272922],[-0. 0. -0.5896198102768182],[0. 0. -0.329984633628842],[0. -0. -0.35682433034162825],[0. -0. -0.1281536237914742],[0. -0. 0.09746168586572014],[-0. -0. -0.31686394658058836],[-0. -0. 0.6433278036901533],[-1. 1. -0.4080502169939178],[-0. 0. 0.220799949052168]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[0. -0. 2.664453685283661],[-0. -0. -2.815815806388855],[1. 2. -0.5987336114048958],[1. -4. -0.7829809933900833],[-3. -0. 0.39813846349716187],[2. -0. 0.7838088274002075],[-0. 1. -1.1580602824687958],[-0. -3. 1.097986251115799],[2. -1. -1.784016191959381],[-2. 0. 1.5356607735157013],[-2. -2. -0.9992710500955582]]",-3,-64251."[[0. 0. -0.7092201719134443],[0. -0. 0.7312617372473688],[0. -0. 0.1791229938929582],[0. -0. -0.00781441471092686],[-0. -0. -0.13368088018889027],[-0. 0. 0.2272962377249082],[-0. -0. -0.07160114875481292],[-0. -0. 0.36921133743815765],[-0. 0. -0.49840178348001324],[0. 0. 0.11579936206361295],[0. 0. -0.22278189230528983]]","[0, 0]",-64251."[[0. 0. -0.7066083483433178],[0. -0. 0.6915330370694349],[0. -0. 0.2545143900449371],[0. -0. -0.02132102648708037],[-0. -0. -0.11719418329493975],[-0. 0. 0.17327638517472052],[-0. -0. -0.06376512256416593],[-0. -0. 0.37653599003175975],[-0. 0. -0.5056767737988742],[0. 0. 0.11592351584429966],[0. 0. -0.19721786367677357]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[0. -0. 2.6606419682502747],[-0. -0. -2.8212475776672363],[1. 2. -0.608617439866066],[1. -4. -0.7784220576286316],[-3. -0. 0.3861669823527336],[2. -0. 0.7981303334236145],[-0. 1. -1.128515973687172],[-0. -3. 1.104140728712082],[2. -1. -1.7971080541610718],[-2. 0. 1.5409517288208008],[-2. -2. -1.015321984887123]]",-3,-64251."[[0. 0. -0.6700447656657843],[0. -0. 0.8077351291791818],[0. -0. 0.17466593268335748],[0. 0. -0.10275650848953544],[-0. -0. -0.028561439173797512],[-0. 0. 0.060602683275595516],[-0. -0. -0.22010681225722753],[-0. -0. 0.3541635879355518],[-0. 0. -0.35086774039796187],[0. -0. 0.0614521762284614],[0. 0. -0.11217569869221429]]","[0, 0]",-64251."[[0. 0. -0.6680669067500954],[0. -0. 0.7701807402280263],[0. -0. 0.25917841041354106],[0. -0. -0.11777993759920044],[-0. -0. -0.013841407234953682],[-0. 0. 0.0020208727014823374],[-0. -0. -0.20536848074076658],[-0. -0. 0.360614375641356],[-0. 0. -0.3520476808346783],[0. -0. 0.05899300166041818],[0. 0. -0.09388298748512941]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[0. -0. 2.6660722494125366],[-0. -0. -2.8070324659347534],[1. 2. -0.5915385112166405],[1. -4. -0.783916637301445],[-3. -0. 0.4057489335536957],[2. -0. 0.7749511301517487],[-0. 1. -1.1773138493299484],[-0. -3. 1.0950718075037003],[2. -1. -1.7763759195804596],[-2. 0. 1.533055454492569],[-2. -2. -0.9875693172216415]]",-3,-64251."[[0. 0. -0.7291986829332658],[0. -0. 0.6568549991760689],[0. -0. 0.1847638944948638],[0. -0. 0.06064387237094937],[-0. -0. -0.19923340257767688],[-0. 0. 0.3263164684624895],[-0. 0. 0.029206040802771498],[-0. -0. 0.3837694457847593],[-0. 0. -0.581295377811594],[1. 0. 0.15559584433335003],[0. 0. -0.30423530811805016]]","[0, 0]",-64251."[[0. 0. -0.7238772280274808],[0. -0. 0.6128427749967205],[0. -0. 0.25149914797006956],[0. -0. 0.04980190203375766],[-1. -0. -0.18258010110458028],[-0. 0. 0.2764109962120096],[-0. -0. 0.037097840506869095],[-0. -0. 0.3914574702029865],[-0. 0. -0.5933597926096172],[1. 0. 0.15601961979225276],[0. 0. -0.2753126299729873]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[-0. -0. 2.6506486535072327],[-0. 0. -2.650744616985321],[1. 3. 0.8790555596351624],[1. -3. -0.24880193173885345],[-4. 0. 0.27943212538957596],[2. 0. 1.3844478130340576],[-0. 2. -0.9522458910942078],[-0. -2. 0.9115153551101685],[2. -0. -1.4667411148548126],[-1. 1. 1.3867059350013733],[-2. -1. -1.3410431146621704]]",-3,-64251."[[0. 0. -0.032922233085755315],[0. 0. 0.37063228409472804],[-0. -0. -0.4022497741664605],[0. 0. -0.317790685678884],[0. -0. -0.2540350054361018],[0. -0. -0.2267130597843239],[0. -0. -0.10548079947923769],[0. -0. -0.0944641820016933],[-1. -0. 0.67654246115756],[-0. 0. 0.42079941952760874],[-0. 0. -0.04772481748234549]]","[0, 0]",-64251."[[0. 0. 0.049315079501383335],[0. 0. 0.3948117377715963],[-0. -0. -0.4044639226734168],[0. 0. -0.3147860360419612],[0. -0. -0.24393979100971752],[0. -0. -0.25737156222097046],[0. -0. -0.15068113736730554],[-0. -0. -0.15218233870956355],[-1. -0. 0.7193858175043801],[-0. 0. 0.43305902908148275],[-0. 0. -0.07314687583590734]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[-0. -0. 2.6577430963516235],[-0. 0. -2.661730647087097],[1. 3. 0.7310269773006439],[1. -3. -0.3073485940694809],[-4. 0. 0.3267151489853859],[2. 0. 1.4041773974895477],[-0. 2. -0.7980447262525558],[-0. -2. 0.8690948039293289],[2. -0. -1.2911245226860046],[-2. 1. 1.5927085280418396],[-2. -1. -1.3646090030670166]]",-3,-64251."[[-0. -0. -0.11347148397788423],[-1. -0. 0.09749253181889532],[0. -0. 0.04996041862473778],[-0. -0. 0.1458511008688919],[-0. -0. -0.24996484404353272],[0. 0. 0.15994126818213522],[0. 0. -0.09184679754038134],[-0. 0. -0.1271497089154975],[1. 0. -0.49764186781067593],[0. -0. 0.5887572375204541],[0. -0. 0.04262117489324509]]","[0, 0]",-64251."[[-0. -0. -0.05690562640028468],[-1. -0. 0.14477318670808614],[0. -0. 0.011740975840577376],[-0. -0. 0.120844347969468],[-0. -0. -0.2712125697926057],[0. 0. 0.1615890658457128],[0. 0. -0.07117474836467383],[-0. 0. -0.11342695728702565],[1. 0. -0.5123468213195913],[0. -0. 0.5903435061720315],[0. -0. -0.004224359371694561]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[-0. -0. 2.631739377975464],[-0. 0. -2.682439088821411],[1. 3. 0.8797378838062286],[1. -3. -0.2381759136915207],[-4. 0. 0.29464876279234886],[2. 0. 1.3793770968914032],[-0. 2. -0.9477690607309341],[-1. -2. 0.9250883758068085],[2. -0. -1.4594253897666931],[-1. 1. 1.4424493908882141],[-2. -1. -1.3613106310367584]]",-3,-64251."[[0. 0. 0.17144948085516373],[0. 0. 0.5547302110815673],[-0. 0. -0.5249398507677785],[0. 0. -0.32903901110107814],[0. -0. -0.3094982563468587],[0. -0. -0.15393326526845538],[0. -0. 0.031874086308705925],[-0. -0. -0.22390129981684775],[-0. -0. 0.6551390439801166],[-0. 0. 0.006826318652422074],[-0. 0. 0.11245831450752608]]","[0, 0]",-64251."[[0. 0. 0.2651351492346104],[0. 0. 0.5966281811644127],[-0. 0. -0.5293706118413978],[0. 0. -0.3316839575501229],[0. -0. -0.31865827618065656],[0. -0. -0.19629208317201433],[0. -0. 0.001678545269587245],[-0. -0. -0.26133644879445117],[-0. -0. 0.6918192286407662],[-0. 0. -0.011340586003887529],[-0. 0. 0.0934208592331538]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[-0. -0. 2.620779573917389],[-0. 0. -2.6979252696037292],[1. 3. 0.8758265525102615],[1. -3. -0.23703258484601974],[-4. 0. 0.3035454638302326],[2. 0. 1.3726429641246796],[-0. 2. -0.9425683319568634],[-0. -2. 0.9307543188333511],[2. -0. -1.4545133709907532],[-1. 1. 1.4786294102668762],[-2. -1. -1.3741819560527802]]",-3,-64251."[[1. -0. 0.3396144270328847],[0. 0. 0.6218920906704655],[-0. 0. -0.5808942854972869],[0. 0. -0.3229147942604324],[0. -0. -0.33646497819001686],[0. -0. -0.0978763463104323],[0. -0. 0.11052216991543733],[-0. -0. -0.28312695090208034],[-0. -0. 0.6270214443053548],[-1. 1. -0.30005685180061825],[-0. 0. 0.2165717491496175]]","[0, 0]",-64251."[[1. -0. 0.4486372142721023],[0. 0. 0.6788562946962793],[-0. 0. -0.5839768849000958],[0. 0. -0.3311964674486113],[0. -0. -0.3523777555270099],[0. -0. -0.13891300579961025],[0. -0. 0.08653460807028303],[-0. -0. -0.31149141793227847],[-0. -0. 0.6519075201065634],[-1. 1. -0.3508730377469385],[-0. 0. 0.2028929322093162]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[0. -0. 2.6656508445739746],[-0. -0. -2.811821401119232],[1. 2. -0.5951357260346413],[1. -4. -0.7840902358293533],[-3. -0. 0.40200911462306976],[2. -0. 0.7792893052101135],[-0. 1. -1.1678073555231094],[-0. -3. 1.0967574268579483],[2. -1. -1.779797524213791],[-2. 0. 1.5342727303504944],[-2. -2. -0.9933063387870789]]",-3,-64251."[[0. 0. -0.7207428341942062],[0. -0. 0.696350250833343],[0. -0. 0.18193593656854062],[0. -0. 0.029179640700955436],[-0. -0. -0.16741804029755283],[-0. 0. 0.2791263121773246],[-0. -0. -0.02081069529666233],[-0. -0. 0.3734253778429614],[-0. 0. -0.5432425158230783],[1. 0. 0.13615284297522007],[0. 0. -0.26279393598292117]]","[0, 0]",-64251."[[0. 0. -0.7169002101813609],[0. -0. 0.6547530137051246],[0. -0. 0.2532747580818835],[0. -0. 0.01701000122779321],[-0. -0. -0.15087888848041892],[-0. 0. 0.22716818736148883],[-0. -0. -0.013574841514432737],[-0. -0. 0.3805972505988407],[-0. 0. -0.5527199371823179],[1. 0. 0.13669062717575975],[0. 0. -0.2354199607923602]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[-0. -0. 2.6424214243888855],[-0. 0. -2.6660117506980896],[1. 3. 0.8798053860664368],[1. -3. -0.2429964765906334],[-4. 0. 0.2864682674407959],[2. 0. 1.3830547034740448],[-0. 2. -0.9503018110990524],[-1. -2. 0.917842909693718],[2. -0. -1.464061290025711],[-1. 1. 1.410888433456421],[-2. -1. -1.3501855731010437]]",-3,-64251."[[0. 0. 0.046027862749231055],[0. 0. 0.4624710597888232],[-0. 0. -0.4609521026257055],[0. 0. -0.3249729634758353],[0. -0. -0.28088762165804865],[0. -0. -0.19769763039061317],[0. -0. -0.04710646683112199],[-0. -0. -0.1558231299781241],[-0. -0. 0.6727840204841358],[-0. 0. 0.255978400543103],[-0. 0. 0.018837120564114074]]","[0, 0]",-64251."[[0. 0. 0.13029470911336363],[0. 0. 0.4934371361130656],[-0. 0. -0.464630847452475],[0. 0. -0.3239437153224394],[0. -0. -0.2804911916312312],[0. -0. -0.23469021956726416],[0. -0. -0.08487854294105818],[-0. -0. -0.2038018927603089],[-0. -0. 0.7142635994126774],[-0. 0. 0.25832059115688416],[-0. 0. -0.0038796261212138694]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[-0. -0. 2.620779573917389],[-0. 0. -2.6979252696037292],[1. 3. 0.8758265525102615],[1. -3. -0.23703258484601974],[-4. 0. 0.3035454638302326],[2. 0. 1.3726429641246796],[-0. 2. -0.9425683319568634],[-0. -2. 0.9307543188333511],[2. -0. -1.4545133709907532],[-1. 1. 1.4786294102668762],[-2. -1. -1.3741819560527802]]",-3,-64251."[[1. -0. 0.3396144270328847],[0. 0. 0.6218920906704655],[-0. 0. -0.5808942854972869],[0. 0. -0.3229147942604324],[0. -0. -0.33646497819001686],[0. -0. -0.0978763463104323],[0. -0. 0.11052216991543733],[-0. -0. -0.28312695090208034],[-0. -0. 0.6270214443053548],[-1. 1. -0.30005685180061825],[-0. 0. 0.2165717491496175]]","[0, 0]",-64251."[[1. -0. 0.4486372142721027],[0. 0. 0.6788562946962792],[-0. 0. -0.5839768849000957],[0. 0. -0.3311964674486112],[0. -0. -0.3523777555270097],[0. -0. -0.1389130057996107],[0. -0. 0.08653460807028274],[-0. -0. -0.31149141793227836],[-0. -0. 0.6519075201065636],[-1. 1. -0.35087303774693834],[-0. 0. 0.20289293220931603]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[0. -0. 2.661607563495636],[-0. -0. -2.8209349513053894],[1. 2. -0.6071202829480171],[1. -4. -0.7793257385492325],[-3. -0. 0.38832273334264755],[2. -0. 0.7956897467374802],[-0. 1. -1.1334197223186493],[-0. -3. 1.1028145998716354],[2. -1. -1.7950089275836945],[-2. 0. 1.5400980412960052],[-2. -2. -1.0128948837518692]]",-3,-64251."[[0. 0. -0.678741784014344],[0. -0. 0.7980888590200952],[0. -0. 0.17544405177311334],[0. 0. -0.08828545774397505],[-0. -0. -0.04678207570861236],[-0. 0. 0.08903909991813984],[-0. -0. -0.19547295644268117],[-0. -0. 0.3566643985152568],[-0. 0. -0.3748635509002104],[0. -0. 0.06967096912534722],[0. 0. -0.12994084862425095]]","[0, 0]",-64251."[[0. 0. -0.6768755745395538],[0. -0. 0.760505887997259],[0. -0. 0.25878448113004227],[0. -0. -0.10310699761475922],[-0. -0. -0.031486526845805565],[-0. 0. 0.030921267397971026],[-0. -0. -0.1823246489218719],[-0. -0. 0.3630748892115284],[-0. 0. -0.3770895484380492],[0. -0. 0.06785899883041085],[0. 0. -0.11026222820717207]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[-0. -0. 2.6465192437171936],[-0. 0. -2.6586201786994934],[1. 3. 0.8797610551118851],[1. -3. -0.24579254910349846],[-4. 0. 0.2831622026860714],[2. 0. 1.3838405907154083],[-0. 2. -0.9511364996433258],[-1. -2. 0.9147708863019943],[2. -0. -1.4656001329421997],[-1. 1. 1.3987581431865692],[-2. -1. -1.3455700874328613]]",-3,-64251."[[0. 0. 0.005363452706797429],[0. 0. 0.4190623298520178],[-0. 0. -0.43258428305332597],[0. 0. -0.32182428596434115],[0. -0. -0.26817818892576184],[0. -0. -0.21269791730269266],[0. -0. -0.07695609110545423],[0. -0. -0.12751763398073693],[-0. -0. 0.6760071571842347],[-0. 0. 0.3426427768500867],[-0. 0. -0.015711521287320042]]","[0, 0]",-64251."[[0. 0. 0.0881037991906852],[0. 0. 0.4466347966847292],[-0. 0. -0.4356603589223266],[0. 0. -0.3197442172181745],[0. -0. -0.2631885851560564],[0. -0. -0.24681324162457335],[0. -0. -0.11803658135647543],[-0. -0. -0.18022317455678932],[-0. -0. 0.7183772133850728],[-0. 0. 0.35024977768317184],[-0. 0. -0.03969942810926333]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[-0. -0. 2.6177871227264404],[-0. 0. -2.7020445466041565],[1. 3. 0.8735493570566177],[1. -3. -0.23753030225634575],[-4. 0. 0.30610162764787674],[2. 0. 1.370110660791397],[-0. 2. -0.9400825202465057],[-0. -2. 0.9317153692245483],[2. -0. -1.4522552490234375],[-1. 1. 1.4898276329040527],[-2. -1. -1.378556340932846]]",-3,-64251."[[1. -0. 0.3973766568139036],[0. 0. 0.6333211647445557],[-0. 0. -0.5917160646698428],[0. 0. -0.31733477741495486],[0. -0. -0.3434870761717032],[0. -0. -0.0784664093571869],[0. -0. 0.1291177866264561],[-0. -0. -0.29625989598060226],[-0. -0. 0.6135555411838663],[-1. 1. -0.4005186494534926],[-0. 0. 0.2497450146020375]]","[0, 0]",-64251."[[1. -0. 0.5119709025724517],[0. 0. 0.6955200204177836],[-0. 0. -0.5936650204712115],[0. 0. -0.327978659046434],[0. -0. -0.3608618191023627],[0. -0. -0.11711926627945903],[0. -0. 0.10644803643889515],[-0. -0. -0.32241384002800516],[-0. -0. 0.6337033682810006],[-1. 1. -0.46351772396892466],[-0. 0. 0.237914001186266]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[-0. -0. 2.665705680847168],[-0. 0. -2.647062838077545],[1. 3. 0.7136964052915573],[1. -3. -0.31408902257680893],[-4. 0. 0.31959012150764465],[2. 0. 1.4171026647090912],[-0. 2. -0.7714439928531647],[-0. -2. 0.8464720845222473],[2. -0. -1.2753751873970032],[-2. 1. 1.6038943827152252],[-2. -1. -1.3504819571971893]]",-3,-64251."[[-0. -0. -0.15877470661260037],[-1. -0. 0.17724901860958703],[0. -0. 0.1681072505909706],[-0. -0. 0.18476050063681967],[-0. -0. -0.07772701110238918],[0. 0. 0.15799746169840137],[0. 0. -0.18071723299814588],[-0. 0. -0.04247159317105432],[1. 0. -0.6855377276372712],[0. -0. 0.6404487808581598],[0. -0. -0.1824345765905709]]","[0, 0]",-64251."[[-0. -0. -0.11339571727261195],[-1. -0. 0.21307286870799774],[0. -0. 0.13028383612693928],[-0. -0. 0.16069268349620366],[-0. -0. -0.09886338750134382],[0. 0. 0.1663598501388449],[0. 0. -0.15210318153788793],[-0. 0. -0.02976428973761902],[0. 0. -0.6878042123378554],[0. -0. 0.6230237880715574],[0. -0. -0.21150223815422506]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[-0. -0. 2.669977843761444],[-0. 0. -2.637200653553009],[1. 3. 0.7052765041589737],[1. -3. -0.31689438968896866],[-4. 0. 0.3141675144433975],[2. 0. 1.4266148209571838],[-0. 2. -0.7573387026786804],[-0. -2. 0.8333346247673035],[2. -0. -1.2687948346138],[-2. 1. 1.6116119921207428],[-2. -1. -1.3420440256595612]]",-3,-64251."[[-0. 0. -0.17495384497410182],[-0. -0. 0.2336725770805601],[0. -0. 0.228784855853995],[-0. -0. 0.18572137384004314],[-0. -0. 0.03918877084926104],[0. 0. 0.13943953738050918],[0. 0. -0.22255558368025574],[-0. 0. 0.012922464173275484],[0. 0. -0.7503578451757146],[0. -0. 0.6253162877486337],[0. -0. -0.3182314244257976]]","[0, 0]",-64251."[[-0. 0. -0.13632732761411842],[-0. -0. 0.26210552633035455],[0. -0. 0.19252014031700476],[-0. -0. 0.16247368983572005],[-0. 0. 0.017282178121762262],[0. 0. 0.15185906116526907],[0. 0. -0.1914863337157899],[-0. 0. 0.02149960185576931],[0. 0. -0.7490449861987701],[0. -0. 0.6020573108949688],[0. -0. -0.3329388609921705]]",train
"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[[0. -0. 2.663474977016449],[-0. -0. -2.8185680508613586],[1. 2. -0.602332204580307],[1. -4. -0.7815199345350266],[-3. -0. 0.3942091017961502],[2. -0. 0.78857421875],[-0. 1. -1.1482110619544983],[-0. -3. 1.0992948710918427],[2. -1. -1.788385659456253],[-2. 0. 1.5373122692108154],[-2. -2. -1.0050740092992783]]",-3,-64251."[[0. 0. -0.6989444953534449],[0. -0. 0.7612778405431843],[0. -0. 0.17722598151256014],[0. -0. -0.04454552839973504],[-0. -0. -0.09968121030272283],[-0. 0. 0.17292442070789085],[-0. -0. -0.12162965022879976],[-0. -0. 0.367269330727629],[-0. 0. -0.4491725869975123],[0. -0. 0.09709452483008285],[0. 0. -0.1844846211155046]]","[0, 0]",-64251."[[0. 0. -0.6969824497493885],[0. -0. 0.7228828240074185],[0. -0. 0.2561643137443579],[0. -0. -0.05866255441335998],[-0. -0. -0.08346732614862501],[-0. 0. 0.11709543892455845],[-0. -0. -0.11230068068616207],[-0. -0. 0.3739531769172302],[-0. 0. -0.45433119264632965],[0. 0. 0.0967206234966804],[0. 0. -0.16107217344638025]]",train
